"Region","Species","Cscore","SLA_no_pet","SLA_with_pet","LDMC","LeafN","Veg_height","Plant_lifespan_yrs","Seed_dry_mass","Germ_rate","Drought_tol_Mpa","Dispersal_syndrome","Dispersal_unit_type","Photo_pathway","Growth_form","Growth_rate","Plant_lifespan_fac","Propagation_type","Resprout","Woodiness","Drought_tol","Fire_tol","Salt_tol","Shade_tol"
"NY","Saxifraga paniculata ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scheuchzeria palustris",10,NA,10.593,0.264351666666667,NA,0.197,NA,7.201,NA,NA,"water","seed","c3","forb",NA,"perennial",NA,NA,"herbaceous","low",NA,NA,"low"
"NY","Schizachne purpurascens",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schizachyrium scoparium ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schizaea pusilla",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus purshianus ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectiella smithii ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus acutus ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus americanus",9,NA,NA,NA,NA,NA,NA,1.5821,NA,NA,NA,NA,"c3","graminoid",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Schoenoplectus heterochaetus",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus pungens",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus subterminalis",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus tabernaemontani",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schoenoplectus torreyi",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Schwalbea americana",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scirpus ancistrochaetus",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scirpus atrocinctus",5,11.5752339118898,NA,0.486422284641403,10.5591471195221,1.2446,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scirpus atrovirens",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scirpus cyperinus",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scirpus expansus",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scirpus georgianus",1,NA,NA,NA,NA,1.3716,NA,NA,NA,NA,NA,"fruit","c3","graminoid","moderate","perennial",NA,"no","herbaceous","medium","medium","low","medium"
"NY","Scirpus hattorianus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scirpus longii",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scirpus microcarpus",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scirpus pedicellatus",7,NA,NA,NA,NA,2.01168,NA,NA,NA,NA,NA,NA,NA,"graminoid","moderate","perennial",NA,"no","herbaceous","low","medium","low","low"
"NY","Scirpus pendulus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scirpus polyphyllus",6,14.0856005429385,NA,NA,27.3,1.2,NA,1.31673333333333,10,NA,NA,NA,"c3","graminoid",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scleria minor",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scleria muehlenbergii",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scleria pauciflora",10,NA,15.0182303734179,0.361855241292929,NA,0.267751666666667,NA,2.3736,NA,NA,"wind",NA,NA,"graminoid",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scleria reticularis",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scleria triglomerata",10,NA,NA,NA,NA,1,NA,4.9,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scleria verticillata",10,NA,NA,NA,NA,0.9,NA,0.574571428571429,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scrophularia lanceolata",5,NA,NA,0.21176470588,NA,76.25,NA,0.145,NA,NA,NA,NA,NA,"forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Scrophularia marilandica",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria elliptica ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria galericulata",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria incana ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria integrifolia",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria lateriflora",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria nervosa",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria parvula var. parvula",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Scutellaria serrata",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Selaginella apoda",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Selaginella eclipes",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Selaginella rupestris",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Senecio suaveolens",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Senna hebecarpa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sericocarpus asteroides",6,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,"forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sericocarpus linifolius",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sesuvium maritimum",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Setaria parviflora",8,NA,NA,NA,NA,NA,NA,1.3104,52,NA,NA,NA,"c4","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Shepherdia canadensis",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sibbaldiopsis tridentata",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sicyos angulatus",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Silene antirrhina",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Silene caroliniana ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Silene stellata",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sisyrinchium albidum",10,NA,NA,0.40200217214,NA,NA,NA,0.4,NA,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sisyrinchium angustifolium",1,NA,NA,NA,NA,0.6096,NA,0.599570195087397,NA,NA,NA,NA,"c3","forb","moderate","perennial",NA,"no","herbaceous","medium","medium","low","medium"
"NY","Sisyrinchium atlanticum",1,NA,NA,NA,NA,0.7,NA,0.5,NA,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sisyrinchium fuscatum",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sisyrinchium montanum",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sisyrinchium mucronatum",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sium suave",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Smallanthus uvedalia",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Smilax glauca",6,NA,NA,NA,NA,0.3048,NA,NA,NA,NA,NA,NA,"c3","vine","fast","perennial",NA,"yes","woody","high","medium","low","high"
"NY","Smilax herbacea",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Smilax lasioneura",10,NA,NA,0.23746902992,NA,NA,NA,34.57,NA,NA,"animal",NA,"c3","forb",NA,"perennial",NA,NA,"semi-woody",NA,NA,NA,NA
"NY","Smilax pseudochina",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Smilax pulverulenta",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Smilax rotundifolia",4,NA,NA,NA,NA,0.3048,NA,49.625,NA,NA,NA,NA,"c3","vine","slow","perennial",NA,"yes","woody","low","low","low","low"
"NY","Smilax tamnoides",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solanum carolinense ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago altissima",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago arguta ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago bicolor",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago caesia ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago canadensis ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago flexicaulis",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago gigantea",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago hispida",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago houghtonii",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago juncea",3,NA,13.49779135989,0.330617002778264,NA,0.777560869565217,NA,0.311,NA,NA,NA,NA,NA,"forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Solidago latissimifolia",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago leiocarpa",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago macrophylla",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Solidago nemoralis ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago odora",6,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,"forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Solidago ohioensis",10,NA,NA,NA,NA,NA,NA,0.212,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Solidago patula",7,NA,NA,NA,NA,2.01168,NA,0.855285418515232,NA,NA,NA,NA,NA,"forb","moderate","perennial",NA,"no","herbaceous","medium","low","low","medium"
"NY","Solidago ptarmicoides",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago puberula",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago rigida ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago rugosa ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago sempervirens",4,NA,NA,NA,NA,1.0668,NA,0.646997929606625,NA,NA,"wind",NA,NA,"forb","moderate","perennial",NA,"no","herbaceous","low","high","high","low"
"NY","Solidago simplex",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago speciosa",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago squarrosa",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Solidago uliginosa",8,NA,NA,NA,NA,0.762,NA,0.263749870600414,NA,NA,NA,NA,NA,"forb","moderate","perennial",NA,"no","herbaceous","medium","medium","low","medium"
"NY","Solidago ulmifolia ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sorbus americana",8,NA,NA,NA,28.6968750104375,8.7864,175,12.3233639549429,NA,NA,"animal",NA,"c3","woody","moderate","perennial",NA,"yes","woody","medium","low","low","medium"
"NY","Sorbus decora",9,NA,NA,NA,NA,13.0242,22,5.77303631455887,NA,NA,"animal",NA,"c3","woody","slow","perennial",NA,"no","woody","high","medium","low","high"
"NY","Sorghastrum nutans",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sparganium americanum",4,NA,NA,NA,NA,0.97536,NA,NA,NA,NA,NA,NA,"c3","forb","moderate","perennial",NA,"no","herbaceous","medium","low","low","medium"
"NY","Sparganium androcladum",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sparganium angustifolium",6,NA,36.3031996567474,0.143968311127116,23.1800997811638,0.454166666666667,NA,2.463,NA,NA,"animal","fruit","c3","forb",NA,"perennial",NA,NA,"herbaceous","low",NA,NA,"low"
"NY","Sparganium emersum",4,28.3,NA,0.105,NA,0.411111111111111,NA,6.06935714285714,NA,NA,"water","seed","c3","forb",NA,"perennial",NA,NA,"herbaceous","low",NA,NA,"low"
"NY","Sparganium eurycarpum",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sparganium fluctuans",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sparganium natans",10,NA,39.657,0.143837142857143,42.6,0.270833333333333,NA,2.6,NA,NA,"water","seed","c3","forb",NA,"perennial",NA,NA,"herbaceous","low",NA,NA,"low"
"NY","Spergularia canadensis ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spergularia salina",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sphenopholis intermedia",6,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sphenopholis nitida",8,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sphenopholis obtusata",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sphenopholis pensylvanica",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Lycopodium annotinum",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiraea alba ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiraea tomentosa",4,15.876718588,NA,0.19,18.1142857142857,1.64613333333333,NA,0.411725955204216,NA,NA,NA,"seed","c3","shrub","moderate","perennial",NA,"yes","woody","low","medium","low","low"
"NY","Spiranthes casei ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes cernua",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes lacera ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes lucida",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes magnicamporum",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes ochroleuca",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes romanzoffiana",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes tuberosa",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spiranthes vernalis",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Spirodela polyrrhiza",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb","moderate","perennial",NA,"no","herbaceous","medium","high","low","medium"
"NY","Sporobolus clandestinus",10,NA,11.87750636,0.436725452900345,NA,0.786,NA,NA,NA,NA,"wind",NA,"c4","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Sporobolus compositus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sporobolus cryptandrus",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sporobolus heterolepis",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sporobolus neglectus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sporobolus pumilus",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Sporobolus vaginiflorus ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stachys hispida",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stachys hyssopifolia",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stachys pilosa",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Staphylea trifolia",7,NA,NA,NA,NA,7.9248,NA,41.53,NA,NA,NA,NA,NA,"woody",NA,NA,NA,NA,"woody",NA,NA,NA,NA
"NY","Stellaria alsine",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stellaria borealis",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Stellaria longifolia",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stellaria longipes ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stenanthium leimanthoides",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Streptopus amplexifolius",9,47.658731823263,NA,NA,NA,0.625,NA,2.01814335154545,NA,NA,"water",NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"NY","Streptopus lanceolatus",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Strophostyles helvola",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Strophostyles umbellata",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stuckenia filiformis",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stuckenia pectinata",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Stylosanthes biflora",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Suaeda calceoliformis",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Suaeda linearis",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,NA,NA,NA,"herbaceous",NA,NA,"high",NA
"NY","Suaeda rolandii",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Subularia aquatica ",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Symphoricarpos albus",8,17.8333333333333,21.7,0.359342,14.60797291,1.67403636363636,NA,7.61002724260392,NA,NA,"animal","seed","c3","shrub","moderate","perennial","vegetative","yes","woody","low","medium","low","low"
"NY","Symphyotrichum boreale",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY","Symphyotrichum ciliolatum",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
